"Tree","Role","RelativePath","Length","SHA256","Classification"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\runStage0Checks.js","15980","2649C79FBE37D99A053C8B9151F8ADC2A06F0F27DD6F337E9581327945D25B8D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\Stage0.Common.ps1","1940","4DA645518CECA9B5BA43E8162025E7E86DD4EEF2363BEC954C7CA3EEBA785E2A","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\.env.stage1.example","542","41CF33C5CB9DCD73CBFD9116BD0D44A07E5F75AEC3E372C1E4CFDA94C83F366D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\Get-Stage1-Status.ps1","1266","6F2610F231D47EA58A61FDDDA9739394EE5BCC4EEDBB997C0FB5570296173FEB","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\mosquitto.stage1.conf.example","241","7B97F282C76A393F591F6B29D20C859B9C33779577811EF1F7C3A90CC0D247C6","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\README.md","1350","AEC2650B9F0F5B01527031B71FFBCE88AD5E4D37903318FDE5D9298F22823EC3","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\Reset-Stage1-Preflight.ps1","799","8E82DF43F8AABDD30317334DE4538E01A6133AE3DBBE54835AA578CBE50D586D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\runStage1PreflightChecks.js","6861","F48419AB9998660CEC055163D39F48C438D86040FEEBDECC04086A4A48624F54","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\Stage1.Common.ps1","3538","79BC0425194A44A00091344512637ED044EA559CA5DB12FBECE5E13ADA8E00D3","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\Start-Stage1-Preflight.ps1","8541","77692019BFF4FF3B46158FF17F424B65CEFD836F2C5C0C1E31E3E5C0D816A846","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\stage1\Stop-Stage1-Preflight.ps1","1511","40672BEEF1461152412C8286854B3FE44AC7B521D6E1869396106A1D2BAB785C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\Start-Staging.ps1","4828","C415285571ABB87ABF884E290C5D47558FD692AD5BB7A61FF46F7C8951FDDA32","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\staging\Stop-Staging.ps1","1340","603F88600B45D92576149E097051610A205F33CA15A61280F8CF45955880A5A7","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\autoDosingSafety.test.js","4448","D06C0341F44A9790D3FC0C6BC8E63204093965D6CA0BBB7CAEC670C71CFE125E","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\dashboardContract.test.js","6440","6B9D16A0A7C2307C4AC8DB8E4CE4A5936F40D90A53352EB17F1BC551DDF52AC9","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\fixtures\stage1_actuator_lock_host_test.cpp","602","16DA9E657A0CA38B4D32F89177108D8D1028C5F5BE4A1F7465E4DF468A172176","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\fixtures\telemetry_firmware_host_test.cpp","815","4EE7B82D8F2A4D2FA9982F1F510EE66EC372B0F583E99AE9F0214893C0E61B46","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\phase21FixBehavior.test.js","17563","5477BEBBB55A59CD3FF1433BDAD2C0A1EEE576F70CC7BC5DB295386B2636DD1B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\phase22aFix1.test.js","9690","835DD6FBD45C4BD1DA8ED0D38DAC277592EA9559DAF3E9CAAA45722D14A3D007","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\phase22Pipeline.test.js","9545","A4BF2038C6683AAE3A0A2197A2F2772C083C52D66D251A990C5F6B59455C3DC1","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\phase22ShadowEngine.test.js","7584","DCBF33BB62288231FC61D491B722991F361E257FA8F3C4AD345AF39D00B36FD7","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\phase22TelemetryIdentity.test.js","11264","ECD4F2736B37104B83E49E5783618DBC5810499AD669DCB77055D3EDE40304C0","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\stabilityMigration.test.js","8008","C1FBDC9B2711C7240FE1C65DE7BE6E0F6B1115349E97D62389872EA6B0424E0B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\stage0Safety.test.js","1450","467FAB93B8945E3E3F0E2A37A21208D896E55EF96AF3A678CCEFDCFF0B34A4A1","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\stage1PreflightSafety.test.js","3757","E46A9F834911A7A7BE35289426AC47CE96F1D83C656A1C76A3A59FBEA951AB4D","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\test\tdsCalibration.test.js","6425","9F130C925514BB3244B332FDFCA4CE64A9AF94EFDCFFB91BA724C105B49ED3BE","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\mqtt_backend\testSupport\fakeMongo.js","8724","1C0ADEFCBA6DCF6502071A727E97BB54265DA29CA89E85925DABAD8E79F19901","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","03_Edge_Server\README.md","617","9FEBD8ECC121B4975553F91075B8E927478923E5239E43CC8E794CE1F9D4033B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","04_Database\mongodb_schema.md","1333","10C687084033F6E9A31F1E36A89F8BD182A4875AA1416FEB1295F6F1039C9A0B","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","04_Database\sample_payload.json","529","A087DA777E8B9F86A27034E3409AA1A9D4262EC6CC7F901DA16DDF3D22355D0C","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","05_Calibration_Data\notes.txt","217","D6E1953E1C28E3E929CE75CABE038137C2C9E7340C091AF19AC338E98D278477","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","05_Calibration_Data\pump_A_calibration.csv","65","BCD7B1C82803F4332DA3196F66EF9EB5F08ADDEE9576309558900336272D8635","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","05_Calibration_Data\pump_B_calibration.csv","65","BCD7B1C82803F4332DA3196F66EF9EB5F08ADDEE9576309558900336272D8635","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","05_Calibration_Data\tds_calibration.csv","64","2991E8B145E4AC2938D53C6B156B8D995DF3A8DCB165E9E47B65EFA06E2762F9","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","CODEX_PHASE21_FIX1_FINAL_REPORT.md","22424","4BE903CFBAACBFA81448B37A3A4EB5148E2863EE03D0D72CE5D4507F26CDF9A8","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","CODEX_PHASE21_FIX2_FINAL_REPORT.md","15051","398352EC2E21719D69554F0C035277958478ACFC20079E321F98935F443E08F6","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","CODEX_PHASE22B_STAGE0_REPORT.md","10058","B08AAB6A00FC51115ECC254BB65EBF39A2B490AA3441A9F4AE46ACDCC30587CE","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","CODEX_PHASE22B_STAGE1_PREFLIGHT.patch","71647","2FE9A2817E6C3F36369C7A7BEAA7E8FA891465ECC7014A93434F465877FE2D82","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","CODEX_PHASE22B_STAGE1_PREFLIGHT_REPORT.md","12730","AB006ABED86C1B0CB46CE9745DCCCBA55E6D583F4CDBBAD0EBAB58DF8D44BE14","SourceOrDocumentation"
"Hydroponic_IoT_ESP32_PHASE22A_FIX1_REAUDIT","Latest pre-consolidation source through Stage 1 Preflight","README.md","5135","12DDFDB71CF6D01E27181CEC48A2A725C3C844E1C94E8B94190C358AB02CDFB1","SourceOrDocumentation"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","boot_app0.bin","8192","F94C5D786A7A8FAB06AC5D10E33BF37711A6697636DC037559EA19CC410A17F0","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","build.options.json","821","B35548AF6DC3A165C5626E62FB72F613116332EB396AFEDE711530F5213DF726","SourceOrDocumentation"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","build_opt.h","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","SourceOrDocumentation"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","compile_commands.json","194497","764365BC61C8B46F2682301081B77AE41064D43F8902E29B4EED33A0C8BACF24","SourceOrDocumentation"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\base64.cpp.d","21261","E553D7D3111DCCB9D0E588BD4C659852B08EA0315C156B1CBE2B5C4D3038E6CF","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\base64.cpp.o","43008","3AA5F6418106BC171D668D9DE29573A663EF144220EBF2D7472310D593319829","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\cbuf.cpp.d","10769","836F2E9A7B1FF3A64A64B3985315CF6F806DD8A0F594B9534BADE854D16BA0C8","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\cbuf.cpp.o","42256","02096BA7A05874721007E55EBA6724719F6037D5DB23483EB23A740096928921","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\chip-debug-report.cpp.d","23453","DC0E09B3DE2E091DB57B1BABA7BF78A00F45B7AD1DC34BFA0505C51C7C4ABCD1","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\chip-debug-report.cpp.o","91580","94AB91E90C08803FF48860055707BCB3D71C78B6D8753CA5D10A50DB706B5043","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\ColorFormat.c.d","278","8F85EFB5C692BAF60EC51BCDA89801434CA331B737DCA3C6917D685B5DF40E2D","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\ColorFormat.c.o","44200","C03F877ADC1BFA82A158E689EE23D2E7DC1B6743BAFFBA849EDD83813A533AAC","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\core.a","2763214","5C6838A80BE6F4A6569A067DDD084E3E6FF314FFE44614A61D203F1C29C10984","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\Esp.cpp.d","24900","008751D5C36F65B1B9FC29CF2EE327E54F4A3D5756C553A6DE43913FC8BDAE4D","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\Esp.cpp.o","157176","3BCFAD807B348C7BF2528D9B930E99FEE556AD2A015EC6F9E5A118B7A105F876","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-adc.c.d","16416","5FF4295352BC0F6B37C2083F3978A5FFF4DAF5C49366E5EED531C2870EB5B0DB","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-adc.c.o","72560","5B0765D9CD01E3750E366C4AA049FCF699C7C67790F8EC5E818D9F4B71D45A76","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-bt.c.d","15907","C63821FE0B5AACBAAB951B2668399681619DC96B83EB8512F6E43D82349DAE68","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-bt.c.o","28840","2867FE57E95BBB3D28DE0D9E4DFF00F0F94537CA13F0F8F21F45565506FAF6B9","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-cpu.c.d","18358","04E25A95B09332702758BBF935089941A35F65CDAB3256CD29B5D0CE7F6F2AD4","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-cpu.c.o","42816","DAD346F0933DBAEBF3C65F61A600D191D7CE2EFAC33ADF0E32FF9917AD802757","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-dac.c.d","16279","C43B7FBA729DEE9D78A99DDD0441C6E779E444B2BF1E42AACBA478CD48BEBFCC","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-dac.c.o","14280","B8C55D25ADB14A08DBF0D7B027B17EF2F2579B9D0697DC445745E7BDCDDDAB07","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-gpio.c.d","17157","C6349D3E0BAFDE27199C95A2EC0875F5BF096E45483372D6BEC2FB03395EE118","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-gpio.c.o","41436","6184D717D67B04F6075E3893C20370A65343E8A8019DA10C38573DA1C47347EA","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-hosted.c.d","293","E8ADE02F371BDD807F2AE0B766F408987785A132472868E24A17588BC4123DDF","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-hosted.c.o","1392","64500E46C7BD9AB987C4D5E6003BE146D0D676FAB21FD17F0A2BA65A22E0B104","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-i2c.c.d","1010","F89B221D43B49CC5D8812D2A04211CDDA0589BFE8AE1B78789B39FB6AD82299F","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-i2c.c.o","2348","891A80BA7D052AF2E94475142F009CB024F84397A4BA976D3981926E0AB6EFF0","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-i2c-ng.c.d","16158","AEB4D106FE5C833C656854AB5EBF89696D4A3C5E0991319E0ABA57CB975B734B","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-i2c-ng.c.o","44964","A70C50357D5E4E5F78A88B52C42925E3D2C4033135D8CAAD4EC5B7075F935777","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-i2c-slave.c.d","14027","085130177462C8F9BF36EF427F6931ACA56B482D3E8C1A688F224EF3FABFE75B","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-i2c-slave.c.o","106368","4D825F0EC1F6D66EDAFE3046A11319AAB58AFDCA413989945644CEEFF365DF49","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-ldo.c.d","883","6790DE0A808EDFC32E0B42CD8866F1D63090451B02B116C8EF4FE69FC602F14E","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-ldo.c.o","2348","78C21F56DA5CFA7459BBF2314DDFF436E03162981D72534495F5C53980624A0D","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-ledc.c.d","16526","9A3E544AEBEEA3B9235BEBCCE91614BEB16058C1705D99A64D0ABF53A722D141","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-ledc.c.o","87248","26EF2674C3810EDDF91B19E917E4DB2B51C9989953A7E536264019120E0B4CD4","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-log-wrapper.c.d","303","44ED8350C7E3F8C8B45CD5E706641681D128690BD848ADC0D383C21240C78005","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-log-wrapper.c.o","1400","56C1FB15AE972393309412EC7381327C49B69DDB76E7A7025FB1AD4F732198B6","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-matrix.c.d","15687","F4B7B7FD15078BDAA0C343C5ABA986063E3EC4A2D90AA05715A00148BE656E4F","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-matrix.c.o","8348","67303DC2B1468A46158641730FE4617DE9C2765853459732B41C8726C1AD6015","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-misc.c.d","19082","B481750EDC4C09D5952450EBAC2D63852CFEF27B3682C4EF1ABB40530DA9894A","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-misc.c.o","54372","6F0F28DE2AD585A11DF9586F42D10757886E81301F26DC65577E1C8DD9D8C033","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-periman.c.d","3648","00B9D1E2BEBFCD9517801E13C5839F747AC8940C21A325416A5026C432557A39","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-periman.c.o","33000","A7E77F8EC2D7B9381F998677C0DC26121FAFB28929E3B5BA67A5281BE90621CF","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-psram.c.d","15432","F009AE00736D7687F039D791C70BCBC6F6D7DA7A3E974AD1A28B5196CC91E74C","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-psram.c.o","7256","17C3D72DF64A4C8DA0E41480C7C3FD72F4D31CFE4EDCF7B605CFF4F14090351B","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-rgb-led.c.d","15547","EFCB6E604B672A84C741D23A24B20093D74391473F0EB25FCB5A9DEE6503354C","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-rgb-led.c.o","12144","91FC3B59874F86E6B4B3962BB262C962476AB7D6A8BC3077C350C9FC02BF07B6","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-rmt.c.d","17181","3590DE1CA7FA3E0579CEC2E6B9681B5E6DBD195D4813E60221C6D03AC83AE86E","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-rmt.c.o","70248","665CD19516447F3336A6B779D7E6DB1702E379B6E809B303B315BED2B198A172","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-sigmadelta.c.d","15909","3043EB8B8DF148F1A22263F6483F71D8EE0807EAD548687CFC191D260B950CB8","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-sigmadelta.c.o","16772","58D19AB2201F95FA1F0051C1BC64DC7E2B8A10DD9F1846FB1A2C24C7E77C4F9B","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-spi.c.d","17812","9B09731921CF3A390DF68E08503BDCDA85D432F4F09D7FB343538866B135BFB5","BuildOutput"
"Hydroponic_PHASE22A_FIX2_BUILD_20260810","Phase 22A Fix 2 firmware build output","core\esp32-hal-spi.c.o","149396","FDF018CB0DC258FEB44A26FC151B3B7C2DC51D76FD6E03C5F2C6DBEF21E684B4","BuildOutput"
